"","localidades","periodos","cod_ibge","faixa","pop","genero","faixa_etaria"
"646","Campinas",1995,3509502,"populacao_masculina_de_70_a_74",5930,"M","70_a_74"
"647","Campinas",1996,3509502,"populacao_masculina_de_70_a_74",6216,"M","70_a_74"
"648","Campinas",1997,3509502,"populacao_masculina_de_70_a_74",6514,"M","70_a_74"
"649","Campinas",1998,3509502,"populacao_masculina_de_70_a_74",6826,"M","70_a_74"
"650","Campinas",1999,3509502,"populacao_masculina_de_70_a_74",7152,"M","70_a_74"
"651","Campinas",2000,3509502,"populacao_masculina_de_70_a_74",7484,"M","70_a_74"
"652","Campinas",2001,3509502,"populacao_masculina_de_70_a_74",7763,"M","70_a_74"
"653","Campinas",2002,3509502,"populacao_masculina_de_70_a_74",8041,"M","70_a_74"
"654","Campinas",2003,3509502,"populacao_masculina_de_70_a_74",8319,"M","70_a_74"
"655","Campinas",2004,3509502,"populacao_masculina_de_70_a_74",8605,"M","70_a_74"
"656","Campinas",2005,3509502,"populacao_masculina_de_70_a_74",8898,"M","70_a_74"
"657","Campinas",2006,3509502,"populacao_masculina_de_70_a_74",9194,"M","70_a_74"
"658","Campinas",2007,3509502,"populacao_masculina_de_70_a_74",9494,"M","70_a_74"
"659","Campinas",2008,3509502,"populacao_masculina_de_70_a_74",9803,"M","70_a_74"
"660","Campinas",2009,3509502,"populacao_masculina_de_70_a_74",10121,"M","70_a_74"
"661","Campinas",2010,3509502,"populacao_masculina_de_70_a_74",10448,"M","70_a_74"
"662","Campinas",2011,3509502,"populacao_masculina_de_70_a_74",10712,"M","70_a_74"
"663","Campinas",2012,3509502,"populacao_masculina_de_70_a_74",10980,"M","70_a_74"
"664","Campinas",2013,3509502,"populacao_masculina_de_70_a_74",11250,"M","70_a_74"
"665","Campinas",2014,3509502,"populacao_masculina_de_70_a_74",11521,"M","70_a_74"
"666","Campinas",2015,3509502,"populacao_masculina_de_70_a_74",11795,"M","70_a_74"
"667","Campinas",2016,3509502,"populacao_masculina_de_70_a_74",12359,"M","70_a_74"
"668","Campinas",2017,3509502,"populacao_masculina_de_70_a_74",12944,"M","70_a_74"
"669","Campinas",2018,3509502,"populacao_masculina_de_70_a_74",13552,"M","70_a_74"
"670","Campinas",2019,3509502,"populacao_masculina_de_70_a_74",14183,"M","70_a_74"
"671","Campinas",2020,3509502,"populacao_masculina_de_70_a_74",14836,"M","70_a_74"
"673","Campinas",1980,3509502,"populacao_masculina_de_75",3390,"M","75_ou_mais"
"674","Campinas",1981,3509502,"populacao_masculina_de_75",3564,"M","75_ou_mais"
"675","Campinas",1982,3509502,"populacao_masculina_de_75",3745,"M","75_ou_mais"
"676","Campinas",1983,3509502,"populacao_masculina_de_75",3935,"M","75_ou_mais"
"677","Campinas",1984,3509502,"populacao_masculina_de_75",4132,"M","75_ou_mais"
"678","Campinas",1985,3509502,"populacao_masculina_de_75",4337,"M","75_ou_mais"
"679","Campinas",1986,3509502,"populacao_masculina_de_75",4550,"M","75_ou_mais"
"680","Campinas",1987,3509502,"populacao_masculina_de_75",4772,"M","75_ou_mais"
"681","Campinas",1988,3509502,"populacao_masculina_de_75",5002,"M","75_ou_mais"
"682","Campinas",1989,3509502,"populacao_masculina_de_75",5242,"M","75_ou_mais"
"683","Campinas",1990,3509502,"populacao_masculina_de_75",5491,"M","75_ou_mais"
"684","Campinas",1991,3509502,"populacao_masculina_de_75",5749,"M","75_ou_mais"
"685","Campinas",1992,3509502,"populacao_masculina_de_75",6012,"M","75_ou_mais"
"686","Campinas",1993,3509502,"populacao_masculina_de_75",6281,"M","75_ou_mais"
"687","Campinas",1994,3509502,"populacao_masculina_de_75",6560,"M","75_ou_mais"
"688","Campinas",1995,3509502,"populacao_masculina_de_75",6846,"M","75_ou_mais"
"689","Campinas",1996,3509502,"populacao_masculina_de_75",7141,"M","75_ou_mais"
"690","Campinas",1997,3509502,"populacao_masculina_de_75",7449,"M","75_ou_mais"
"691","Campinas",1998,3509502,"populacao_masculina_de_75",7769,"M","75_ou_mais"
"692","Campinas",1999,3509502,"populacao_masculina_de_75",8099,"M","75_ou_mais"
"693","Campinas",2000,3509502,"populacao_masculina_de_75",8436,"M","75_ou_mais"
"694","Campinas",2001,3509502,"populacao_masculina_de_75",8869,"M","75_ou_mais"
"695","Campinas",2002,3509502,"populacao_masculina_de_75",9309,"M","75_ou_mais"
"696","Campinas",2003,3509502,"populacao_masculina_de_75",9761,"M","75_ou_mais"
"697","Campinas",2004,3509502,"populacao_masculina_de_75",10232,"M","75_ou_mais"
"698","Campinas",2005,3509502,"populacao_masculina_de_75",10723,"M","75_ou_mais"
"699","Campinas",2006,3509502,"populacao_masculina_de_75",11229,"M","75_ou_mais"
"700","Campinas",2007,3509502,"populacao_masculina_de_75",11752,"M","75_ou_mais"
"701","Campinas",2008,3509502,"populacao_masculina_de_75",12298,"M","75_ou_mais"
"702","Campinas",2009,3509502,"populacao_masculina_de_75",12867,"M","75_ou_mais"
"703","Campinas",2010,3509502,"populacao_masculina_de_75",13462,"M","75_ou_mais"
"704","Campinas",2011,3509502,"populacao_masculina_de_75",13831,"M","75_ou_mais"
"705","Campinas",2012,3509502,"populacao_masculina_de_75",14203,"M","75_ou_mais"
"706","Campinas",2013,3509502,"populacao_masculina_de_75",14581,"M","75_ou_mais"
"707","Campinas",2014,3509502,"populacao_masculina_de_75",14963,"M","75_ou_mais"
"708","Campinas",2015,3509502,"populacao_masculina_de_75",15349,"M","75_ou_mais"
"709","Campinas",2016,3509502,"populacao_masculina_de_75",15796,"M","75_ou_mais"
"710","Campinas",2017,3509502,"populacao_masculina_de_75",16248,"M","75_ou_mais"
"711","Campinas",2018,3509502,"populacao_masculina_de_75",16708,"M","75_ou_mais"
"712","Campinas",2019,3509502,"populacao_masculina_de_75",17172,"M","75_ou_mais"
"713","Campinas",2020,3509502,"populacao_masculina_de_75",17643,"M","75_ou_mais"
"715","Campinas",1980,3509502,"populacao_feminina",333493,"F","total"
"716","Campinas",1981,3509502,"populacao_feminina",341584,"F","total"
"717","Campinas",1982,3509502,"populacao_feminina",349798,"F","total"
"718","Campinas",1983,3509502,"populacao_feminina",358134,"F","total"
"719","Campinas",1984,3509502,"populacao_feminina",366590,"F","total"
"720","Campinas",1985,3509502,"populacao_feminina",375164,"F","total"
"721","Campinas",1986,3509502,"populacao_feminina",383852,"F","total"
"722","Campinas",1987,3509502,"populacao_feminina",392653,"F","total"
"723","Campinas",1988,3509502,"populacao_feminina",401564,"F","total"
"724","Campinas",1989,3509502,"populacao_feminina",410580,"F","total"
"725","Campinas",1990,3509502,"populacao_feminina",419699,"F","total"
"726","Campinas",1991,3509502,"populacao_feminina",428914,"F","total"
"727","Campinas",1992,3509502,"populacao_feminina",436507,"F","total"
"728","Campinas",1993,3509502,"populacao_feminina",443896,"F","total"
"729","Campinas",1994,3509502,"populacao_feminina",451266,"F","total"
"730","Campinas",1995,3509502,"populacao_feminina",458629,"F","total"
"731","Campinas",1996,3509502,"populacao_feminina",465979,"F","total"
"732","Campinas",1997,3509502,"populacao_feminina",473507,"F","total"
"733","Campinas",1998,3509502,"populacao_feminina",481260,"F","total"
"734","Campinas",1999,3509502,"populacao_feminina",489044,"F","total"
"735","Campinas",2000,3509502,"populacao_feminina",496586,"F","total"
"736","Campinas",2001,3509502,"populacao_feminina",503281,"F","total"
"737","Campinas",2002,3509502,"populacao_feminina",509458,"F","total"
"738","Campinas",2003,3509502,"populacao_feminina",515398,"F","total"
"739","Campinas",2004,3509502,"populacao_feminina",521422,"F","total"
"740","Campinas",2005,3509502,"populacao_feminina",527556,"F","total"
"741","Campinas",2006,3509502,"populacao_feminina",533576,"F","total"
"742","Campinas",2007,3509502,"populacao_feminina",539520,"F","total"
"743","Campinas",2008,3509502,"populacao_feminina",545686,"F","total"
"744","Campinas",2009,3509502,"populacao_feminina",552026,"F","total"
"745","Campinas",2010,3509502,"populacao_feminina",558701,"F","total"
"746","Campinas",2011,3509502,"populacao_feminina",564288,"F","total"
"747","Campinas",2012,3509502,"populacao_feminina",569931,"F","total"
"748","Campinas",2013,3509502,"populacao_feminina",575630,"F","total"
"749","Campinas",2014,3509502,"populacao_feminina",581386,"F","total"
"750","Campinas",2015,3509502,"populacao_feminina",587201,"F","total"
"751","Campinas",2016,3509502,"populacao_feminina",591354,"F","total"
"752","Campinas",2017,3509502,"populacao_feminina",595538,"F","total"
"753","Campinas",2018,3509502,"populacao_feminina",599751,"F","total"
"754","Campinas",2019,3509502,"populacao_feminina",603994,"F","total"
"755","Campinas",2020,3509502,"populacao_feminina",608268,"F","total"
"757","Campinas",1980,3509502,"populacao_feminina_de_0_a_4",38498,"F","0_a_4"
"758","Campinas",1981,3509502,"populacao_feminina_de_0_a_4",38491,"F","0_a_4"
"759","Campinas",1982,3509502,"populacao_feminina_de_0_a_4",38464,"F","0_a_4"
"760","Campinas",1983,3509502,"populacao_feminina_de_0_a_4",38423,"F","0_a_4"
"761","Campinas",1984,3509502,"populacao_feminina_de_0_a_4",38363,"F","0_a_4"
"762","Campinas",1985,3509502,"populacao_feminina_de_0_a_4",38285,"F","0_a_4"
"763","Campinas",1986,3509502,"populacao_feminina_de_0_a_4",38188,"F","0_a_4"
"764","Campinas",1987,3509502,"populacao_feminina_de_0_a_4",38077,"F","0_a_4"
"765","Campinas",1988,3509502,"populacao_feminina_de_0_a_4",37947,"F","0_a_4"
"766","Campinas",1989,3509502,"populacao_feminina_de_0_a_4",37799,"F","0_a_4"
"767","Campinas",1990,3509502,"populacao_feminina_de_0_a_4",37631,"F","0_a_4"
"768","Campinas",1991,3509502,"populacao_feminina_de_0_a_4",37451,"F","0_a_4"
"769","Campinas",1992,3509502,"populacao_feminina_de_0_a_4",37468,"F","0_a_4"
"770","Campinas",1993,3509502,"populacao_feminina_de_0_a_4",37446,"F","0_a_4"
"771","Campinas",1994,3509502,"populacao_feminina_de_0_a_4",37401,"F","0_a_4"
"772","Campinas",1995,3509502,"populacao_feminina_de_0_a_4",37335,"F","0_a_4"
"773","Campinas",1996,3509502,"populacao_feminina_de_0_a_4",37247,"F","0_a_4"
"774","Campinas",1997,3509502,"populacao_feminina_de_0_a_4",37153,"F","0_a_4"
"775","Campinas",1998,3509502,"populacao_feminina_de_0_a_4",37057,"F","0_a_4"
"776","Campinas",1999,3509502,"populacao_feminina_de_0_a_4",36942,"F","0_a_4"
"777","Campinas",2000,3509502,"populacao_feminina_de_0_a_4",36790,"F","0_a_4"
"778","Campinas",2001,3509502,"populacao_feminina_de_0_a_4",36318,"F","0_a_4"
"779","Campinas",2002,3509502,"populacao_feminina_de_0_a_4",35797,"F","0_a_4"
"780","Campinas",2003,3509502,"populacao_feminina_de_0_a_4",35249,"F","0_a_4"
"781","Campinas",2004,3509502,"populacao_feminina_de_0_a_4",34697,"F","0_a_4"
"782","Campinas",2005,3509502,"populacao_feminina_de_0_a_4",34145,"F","0_a_4"
"783","Campinas",2006,3509502,"populacao_feminina_de_0_a_4",33576,"F","0_a_4"
"784","Campinas",2007,3509502,"populacao_feminina_de_0_a_4",32997,"F","0_a_4"
"785","Campinas",2008,3509502,"populacao_feminina_de_0_a_4",32424,"F","0_a_4"
"786","Campinas",2009,3509502,"populacao_feminina_de_0_a_4",31856,"F","0_a_4"
"787","Campinas",2010,3509502,"populacao_feminina_de_0_a_4",31300,"F","0_a_4"
"788","Campinas",2011,3509502,"populacao_feminina_de_0_a_4",32101,"F","0_a_4"
"789","Campinas",2012,3509502,"populacao_feminina_de_0_a_4",32907,"F","0_a_4"
"790","Campinas",2013,3509502,"populacao_feminina_de_0_a_4",33719,"F","0_a_4"
"791","Campinas",2014,3509502,"populacao_feminina_de_0_a_4",34536,"F","0_a_4"
"792","Campinas",2015,3509502,"populacao_feminina_de_0_a_4",35358,"F","0_a_4"
"793","Campinas",2016,3509502,"populacao_feminina_de_0_a_4",35013,"F","0_a_4"
"794","Campinas",2017,3509502,"populacao_feminina_de_0_a_4",34657,"F","0_a_4"
"795","Campinas",2018,3509502,"populacao_feminina_de_0_a_4",34287,"F","0_a_4"
"796","Campinas",2019,3509502,"populacao_feminina_de_0_a_4",33906,"F","0_a_4"
"797","Campinas",2020,3509502,"populacao_feminina_de_0_a_4",33514,"F","0_a_4"
"799","Campinas",1980,3509502,"populacao_feminina_de_5_a_9",32947,"F","05_a_09"
"800","Campinas",1981,3509502,"populacao_feminina_de_5_a_9",33651,"F","05_a_09"
"801","Campinas",1982,3509502,"populacao_feminina_de_5_a_9",34355,"F","05_a_09"
"802","Campinas",1983,3509502,"populacao_feminina_de_5_a_9",35057,"F","05_a_09"
"803","Campinas",1984,3509502,"populacao_feminina_de_5_a_9",35758,"F","05_a_09"
"804","Campinas",1985,3509502,"populacao_feminina_de_5_a_9",36456,"F","05_a_09"
"805","Campinas",1986,3509502,"populacao_feminina_de_5_a_9",37151,"F","05_a_09"
"806","Campinas",1987,3509502,"populacao_feminina_de_5_a_9",37841,"F","05_a_09"
"807","Campinas",1988,3509502,"populacao_feminina_de_5_a_9",38527,"F","05_a_09"
"808","Campinas",1989,3509502,"populacao_feminina_de_5_a_9",39205,"F","05_a_09"
"809","Campinas",1990,3509502,"populacao_feminina_de_5_a_9",39876,"F","05_a_09"
"810","Campinas",1991,3509502,"populacao_feminina_de_5_a_9",40540,"F","05_a_09"
"811","Campinas",1992,3509502,"populacao_feminina_de_5_a_9",40229,"F","05_a_09"
"812","Campinas",1993,3509502,"populacao_feminina_de_5_a_9",39878,"F","05_a_09"
"813","Campinas",1994,3509502,"populacao_feminina_de_5_a_9",39506,"F","05_a_09"
"814","Campinas",1995,3509502,"populacao_feminina_de_5_a_9",39115,"F","05_a_09"
"815","Campinas",1996,3509502,"populacao_feminina_de_5_a_9",38706,"F","05_a_09"
"816","Campinas",1997,3509502,"populacao_feminina_de_5_a_9",38295,"F","05_a_09"
"817","Campinas",1998,3509502,"populacao_feminina_de_5_a_9",37885,"F","05_a_09"
"818","Campinas",1999,3509502,"populacao_feminina_de_5_a_9",37460,"F","05_a_09"
"819","Campinas",2000,3509502,"populacao_feminina_de_5_a_9",37002,"F","05_a_09"
"820","Campinas",2001,3509502,"populacao_feminina_de_5_a_9",36608,"F","05_a_09"
"821","Campinas",2002,3509502,"populacao_feminina_de_5_a_9",36162,"F","05_a_09"
"822","Campinas",2003,3509502,"populacao_feminina_de_5_a_9",35686,"F","05_a_09"
"823","Campinas",2004,3509502,"populacao_feminina_de_5_a_9",35206,"F","05_a_09"
"824","Campinas",2005,3509502,"populacao_feminina_de_5_a_9",34721,"F","05_a_09"
"825","Campinas",2006,3509502,"populacao_feminina_de_5_a_9",34219,"F","05_a_09"
"826","Campinas",2007,3509502,"populacao_feminina_de_5_a_9",33702,"F","05_a_09"
"827","Campinas",2008,3509502,"populacao_feminina_de_5_a_9",33191,"F","05_a_09"
"828","Campinas",2009,3509502,"populacao_feminina_de_5_a_9",32680,"F","05_a_09"
"829","Campinas",2010,3509502,"populacao_feminina_de_5_a_9",32182,"F","05_a_09"
"830","Campinas",2011,3509502,"populacao_feminina_de_5_a_9",32067,"F","05_a_09"
"831","Campinas",2012,3509502,"populacao_feminina_de_5_a_9",31937,"F","05_a_09"
"832","Campinas",2013,3509502,"populacao_feminina_de_5_a_9",31794,"F","05_a_09"
"833","Campinas",2014,3509502,"populacao_feminina_de_5_a_9",31639,"F","05_a_09"
"834","Campinas",2015,3509502,"populacao_feminina_de_5_a_9",31471,"F","05_a_09"
"835","Campinas",2016,3509502,"populacao_feminina_de_5_a_9",32233,"F","05_a_09"
"836","Campinas",2017,3509502,"populacao_feminina_de_5_a_9",32999,"F","05_a_09"
"837","Campinas",2018,3509502,"populacao_feminina_de_5_a_9",33766,"F","05_a_09"
"838","Campinas",2019,3509502,"populacao_feminina_de_5_a_9",34536,"F","05_a_09"
"839","Campinas",2020,3509502,"populacao_feminina_de_5_a_9",35307,"F","05_a_09"
"841","Campinas",1980,3509502,"populacao_feminina_de_10_a_14",32684,"F","10_a_14"
"842","Campinas",1981,3509502,"populacao_feminina_de_10_a_14",33446,"F","10_a_14"
"843","Campinas",1982,3509502,"populacao_feminina_de_10_a_14",34209,"F","10_a_14"
"844","Campinas",1983,3509502,"populacao_feminina_de_10_a_14",34975,"F","10_a_14"
"845","Campinas",1984,3509502,"populacao_feminina_de_10_a_14",35741,"F","10_a_14"
"846","Campinas",1985,3509502,"populacao_feminina_de_10_a_14",36508,"F","10_a_14"
"847","Campinas",1986,3509502,"populacao_feminina_de_10_a_14",37273,"F","10_a_14"
"848","Campinas",1987,3509502,"populacao_feminina_de_10_a_14",38037,"F","10_a_14"
"849","Campinas",1988,3509502,"populacao_feminina_de_10_a_14",38798,"F","10_a_14"
"850","Campinas",1989,3509502,"populacao_feminina_de_10_a_14",39556,"F","10_a_14"
"851","Campinas",1990,3509502,"populacao_feminina_de_10_a_14",40309,"F","10_a_14"
"852","Campinas",1991,3509502,"populacao_feminina_de_10_a_14",41056,"F","10_a_14"
"853","Campinas",1992,3509502,"populacao_feminina_de_10_a_14",41113,"F","10_a_14"
"854","Campinas",1993,3509502,"populacao_feminina_de_10_a_14",41128,"F","10_a_14"
"855","Campinas",1994,3509502,"populacao_feminina_de_10_a_14",41116,"F","10_a_14"
"856","Campinas",1995,3509502,"populacao_feminina_de_10_a_14",41081,"F","10_a_14"
"857","Campinas",1996,3509502,"populacao_feminina_de_10_a_14",41023,"F","10_a_14"
"858","Campinas",1997,3509502,"populacao_feminina_de_10_a_14",40958,"F","10_a_14"
"859","Campinas",1998,3509502,"populacao_feminina_de_10_a_14",40889,"F","10_a_14"
"860","Campinas",1999,3509502,"populacao_feminina_de_10_a_14",40802,"F","10_a_14"
"861","Campinas",2000,3509502,"populacao_feminina_de_10_a_14",40671,"F","10_a_14"
"862","Campinas",2001,3509502,"populacao_feminina_de_10_a_14",40596,"F","10_a_14"
"863","Campinas",2002,3509502,"populacao_feminina_de_10_a_14",40458,"F","10_a_14"
"864","Campinas",2003,3509502,"populacao_feminina_de_10_a_14",40283,"F","10_a_14"
"865","Campinas",2004,3509502,"populacao_feminina_de_10_a_14",40094,"F","10_a_14"
"866","Campinas",2005,3509502,"populacao_feminina_de_10_a_14",39895,"F","10_a_14"
"867","Campinas",2006,3509502,"populacao_feminina_de_10_a_14",39668,"F","10_a_14"
"868","Campinas",2007,3509502,"populacao_feminina_de_10_a_14",39418,"F","10_a_14"
"869","Campinas",2008,3509502,"populacao_feminina_de_10_a_14",39165,"F","10_a_14"
"870","Campinas",2009,3509502,"populacao_feminina_de_10_a_14",38907,"F","10_a_14"
"871","Campinas",2010,3509502,"populacao_feminina_de_10_a_14",38652,"F","10_a_14"
"872","Campinas",2011,3509502,"populacao_feminina_de_10_a_14",37406,"F","10_a_14"
"873","Campinas",2012,3509502,"populacao_feminina_de_10_a_14",36184,"F","10_a_14"
"874","Campinas",2013,3509502,"populacao_feminina_de_10_a_14",34987,"F","10_a_14"
"875","Campinas",2014,3509502,"populacao_feminina_de_10_a_14",33815,"F","10_a_14"
"876","Campinas",2015,3509502,"populacao_feminina_de_10_a_14",32669,"F","10_a_14"
"877","Campinas",2016,3509502,"populacao_feminina_de_10_a_14",32491,"F","10_a_14"
"878","Campinas",2017,3509502,"populacao_feminina_de_10_a_14",32300,"F","10_a_14"
"879","Campinas",2018,3509502,"populacao_feminina_de_10_a_14",32094,"F","10_a_14"
"880","Campinas",2019,3509502,"populacao_feminina_de_10_a_14",31875,"F","10_a_14"
"881","Campinas",2020,3509502,"populacao_feminina_de_10_a_14",31644,"F","10_a_14"
"883","Campinas",1980,3509502,"populacao_feminina_de_15_a_19",35277,"F","15_a_19"
"884","Campinas",1981,3509502,"populacao_feminina_de_15_a_19",35593,"F","15_a_19"
"885","Campinas",1982,3509502,"populacao_feminina_de_15_a_19",35897,"F","15_a_19"
"886","Campinas",1983,3509502,"populacao_feminina_de_15_a_19",36186,"F","15_a_19"
"887","Campinas",1984,3509502,"populacao_feminina_de_15_a_19",36462,"F","15_a_19"
"888","Campinas",1985,3509502,"populacao_feminina_de_15_a_19",36723,"F","15_a_19"
"889","Campinas",1986,3509502,"populacao_feminina_de_15_a_19",36969,"F","15_a_19"
"890","Campinas",1987,3509502,"populacao_feminina_de_15_a_19",37199,"F","15_a_19"
"891","Campinas",1988,3509502,"populacao_feminina_de_15_a_19",37412,"F","15_a_19"
"892","Campinas",1989,3509502,"populacao_feminina_de_15_a_19",37609,"F","15_a_19"
"893","Campinas",1990,3509502,"populacao_feminina_de_15_a_19",37790,"F","15_a_19"
"894","Campinas",1991,3509502,"populacao_feminina_de_15_a_19",37952,"F","15_a_19"
"895","Campinas",1992,3509502,"populacao_feminina_de_15_a_19",38798,"F","15_a_19"
"896","Campinas",1993,3509502,"populacao_feminina_de_15_a_19",39621,"F","15_a_19"
"897","Campinas",1994,3509502,"populacao_feminina_de_15_a_19",40438,"F","15_a_19"
"898","Campinas",1995,3509502,"populacao_feminina_de_15_a_19",41247,"F","15_a_19"
"899","Campinas",1996,3509502,"populacao_feminina_de_15_a_19",42048,"F","15_a_19"
"900","Campinas",1997,3509502,"populacao_feminina_de_15_a_19",42858,"F","15_a_19"
"901","Campinas",1998,3509502,"populacao_feminina_de_15_a_19",43679,"F","15_a_19"
"902","Campinas",1999,3509502,"populacao_feminina_de_15_a_19",44496,"F","15_a_19"
"903","Campinas",2000,3509502,"populacao_feminina_de_15_a_19",45279,"F","15_a_19"
"904","Campinas",2001,3509502,"populacao_feminina_de_15_a_19",44901,"F","15_a_19"
"905","Campinas",2002,3509502,"populacao_feminina_de_15_a_19",44457,"F","15_a_19"
"906","Campinas",2003,3509502,"populacao_feminina_de_15_a_19",43975,"F","15_a_19"
"907","Campinas",2004,3509502,"populacao_feminina_de_15_a_19",43483,"F","15_a_19"
"908","Campinas",2005,3509502,"populacao_feminina_de_15_a_19",42984,"F","15_a_19"
"909","Campinas",2006,3509502,"populacao_feminina_de_15_a_19",42461,"F","15_a_19"
"910","Campinas",2007,3509502,"populacao_feminina_de_15_a_19",41918,"F","15_a_19"
"911","Campinas",2008,3509502,"populacao_feminina_de_15_a_19",41377,"F","15_a_19"
"912","Campinas",2009,3509502,"populacao_feminina_de_15_a_19",40836,"F","15_a_19"
"913","Campinas",2010,3509502,"populacao_feminina_de_15_a_19",40307,"F","15_a_19"
"914","Campinas",2011,3509502,"populacao_feminina_de_15_a_19",40333,"F","15_a_19"
"915","Campinas",2012,3509502,"populacao_feminina_de_15_a_19",40341,"F","15_a_19"
"916","Campinas",2013,3509502,"populacao_feminina_de_15_a_19",40332,"F","15_a_19"
"917","Campinas",2014,3509502,"populacao_feminina_de_15_a_19",40306,"F","15_a_19"
"918","Campinas",2015,3509502,"populacao_feminina_de_15_a_19",40262,"F","15_a_19"
"919","Campinas",2016,3509502,"populacao_feminina_de_15_a_19",38914,"F","15_a_19"
"920","Campinas",2017,3509502,"populacao_feminina_de_15_a_19",37594,"F","15_a_19"
"921","Campinas",2018,3509502,"populacao_feminina_de_15_a_19",36302,"F","15_a_19"
"922","Campinas",2019,3509502,"populacao_feminina_de_15_a_19",35038,"F","15_a_19"
"923","Campinas",2020,3509502,"populacao_feminina_de_15_a_19",33803,"F","15_a_19"
"925","Campinas",1980,3509502,"populacao_feminina_de_20_a_24",37110,"F","20_a_24"
"926","Campinas",1981,3509502,"populacao_feminina_de_20_a_24",37456,"F","20_a_24"
"927","Campinas",1982,3509502,"populacao_feminina_de_20_a_24",37788,"F","20_a_24"
"928","Campinas",1983,3509502,"populacao_feminina_de_20_a_24",38106,"F","20_a_24"
"929","Campinas",1984,3509502,"populacao_feminina_de_20_a_24",38408,"F","20_a_24"
"930","Campinas",1985,3509502,"populacao_feminina_de_20_a_24",38696,"F","20_a_24"
"931","Campinas",1986,3509502,"populacao_feminina_de_20_a_24",38968,"F","20_a_24"
"932","Campinas",1987,3509502,"populacao_feminina_de_20_a_24",39223,"F","20_a_24"
"933","Campinas",1988,3509502,"populacao_feminina_de_20_a_24",39462,"F","20_a_24"
"934","Campinas",1989,3509502,"populacao_feminina_de_20_a_24",39683,"F","20_a_24"
"935","Campinas",1990,3509502,"populacao_feminina_de_20_a_24",39887,"F","20_a_24"
"936","Campinas",1991,3509502,"populacao_feminina_de_20_a_24",40071,"F","20_a_24"
"937","Campinas",1992,3509502,"populacao_feminina_de_20_a_24",40909,"F","20_a_24"
"938","Campinas",1993,3509502,"populacao_feminina_de_20_a_24",41719,"F","20_a_24"
"939","Campinas",1994,3509502,"populacao_feminina_de_20_a_24",42521,"F","20_a_24"
"940","Campinas",1995,3509502,"populacao_feminina_de_20_a_24",43312,"F","20_a_24"
"941","Campinas",1996,3509502,"populacao_feminina_de_20_a_24",44092,"F","20_a_24"
"942","Campinas",1997,3509502,"populacao_feminina_de_20_a_24",44879,"F","20_a_24"
"943","Campinas",1998,3509502,"populacao_feminina_de_20_a_24",45677,"F","20_a_24"
"944","Campinas",1999,3509502,"populacao_feminina_de_20_a_24",46465,"F","20_a_24"
"945","Campinas",2000,3509502,"populacao_feminina_de_20_a_24",47219,"F","20_a_24"
"946","Campinas",2001,3509502,"populacao_feminina_de_20_a_24",47504,"F","20_a_24"
"947","Campinas",2002,3509502,"populacao_feminina_de_20_a_24",47717,"F","20_a_24"
"948","Campinas",2003,3509502,"populacao_feminina_de_20_a_24",47885,"F","20_a_24"
"949","Campinas",2004,3509502,"populacao_feminina_de_20_a_24",48036,"F","20_a_24"
"950","Campinas",2005,3509502,"populacao_feminina_de_20_a_24",48174,"F","20_a_24"
"951","Campinas",2006,3509502,"populacao_feminina_de_20_a_24",48278,"F","20_a_24"
"952","Campinas",2007,3509502,"populacao_feminina_de_20_a_24",48351,"F","20_a_24"
"953","Campinas",2008,3509502,"populacao_feminina_de_20_a_24",48421,"F","20_a_24"
"954","Campinas",2009,3509502,"populacao_feminina_de_20_a_24",48481,"F","20_a_24"
"955","Campinas",2010,3509502,"populacao_feminina_de_20_a_24",48545,"F","20_a_24"
"956","Campinas",2011,3509502,"populacao_feminina_de_20_a_24",47551,"F","20_a_24"
"957","Campinas",2012,3509502,"populacao_feminina_de_20_a_24",46556,"F","20_a_24"
"958","Campinas",2013,3509502,"populacao_feminina_de_20_a_24",45563,"F","20_a_24"
"959","Campinas",2014,3509502,"populacao_feminina_de_20_a_24",44572,"F","20_a_24"
"960","Campinas",2015,3509502,"populacao_feminina_de_20_a_24",43584,"F","20_a_24"
"961","Campinas",2016,3509502,"populacao_feminina_de_20_a_24",43505,"F","20_a_24"
"962","Campinas",2017,3509502,"populacao_feminina_de_20_a_24",43405,"F","20_a_24"
"963","Campinas",2018,3509502,"populacao_feminina_de_20_a_24",43287,"F","20_a_24"
"964","Campinas",2019,3509502,"populacao_feminina_de_20_a_24",43148,"F","20_a_24"
"965","Campinas",2020,3509502,"populacao_feminina_de_20_a_24",42990,"F","20_a_24"
"967","Campinas",1980,3509502,"populacao_feminina_de_25_a_29",32100,"F","25_a_29"
"968","Campinas",1981,3509502,"populacao_feminina_de_25_a_29",32948,"F","25_a_29"
"969","Campinas",1982,3509502,"populacao_feminina_de_25_a_29",33803,"F","25_a_29"
"970","Campinas",1983,3509502,"populacao_feminina_de_25_a_29",34665,"F","25_a_29"
"971","Campinas",1984,3509502,"populacao_feminina_de_25_a_29",35533,"F","25_a_29"
"972","Campinas",1985,3509502,"populacao_feminina_de_25_a_29",36406,"F","25_a_29"
"973","Campinas",1986,3509502,"populacao_feminina_de_25_a_29",37283,"F","25_a_29"
"974","Campinas",1987,3509502,"populacao_feminina_de_25_a_29",38163,"F","25_a_29"
"975","Campinas",1988,3509502,"populacao_feminina_de_25_a_29",39046,"F","25_a_29"
"976","Campinas",1989,3509502,"populacao_feminina_de_25_a_29",39931,"F","25_a_29"
