Cód. IBGE;Ano;Nascidos vivos
3545407;2003;139
3545506;2003;47
3545605;2003;195
3545704;2003;64
3545803;2003;2.219
3546009;2003;187
3546108;2003;25
3546207;2003;24
3546256;2003;28
3546306;2003;463
3546405;2003;607
3546504;2003;51
3546603;2003;354
3546702;2003;302
3546801;2003;806
3546900;2003;103
3547007;2003;81
3547106;2003;50
3547205;2003;8
3547304;2003;1.384
3547403;2003;17
3547502;2003;325
3547601;2003;308
3547650;2003;6
3547700;2003;283
3547809;2003;9.417
3547908;2003;65
3548005;2003;281
3548054;2003;80
3548104;2003;74
3548203;2003;107
3548302;2003;29
3548401;2003;63
3548500;2003;5.402
3548609;2003;152
3548708;2003;11.391
3548807;2003;1.699
3548906;2003;2.859
3549003;2003;29
3549102;2003;1.030
3549201;2003;30
3549250;2003;14
3549300;2003;16
3549409;2003;673
3549508;2003;150
3549607;2003;59
3549706;2003;717
3549805;2003;4.890
3549904;2003;9.131
3549953;2003;222
3550001;2003;145
3550100;2003;561
3550209;2003;515
3550308;2003;183.552
3550407;2003;382
3550506;2003;106
3550605;2003;1.083
3550704;2003;1.240
3550803;2003;194
3550902;2003;214
3551009;2003;5.145
3551108;2003;113
3551207;2003;72
3551306;2003;20
3551405;2003;109
3551504;2003;651
3551603;2003;328
3551702;2003;1.511
3551801;2003;248
3551900;2003;221
3552007;2003;99
3552106;2003;420
3552205;2003;8.179
3552304;2003;94
3552403;2003;3.350
3552502;2003;4.793
3552551;2003;34
3552601;2003;115
3552700;2003;218
3552809;2003;4.907
3552908;2003;62
3553005;2003;135
3553104;2003;82
3553203;2003;62
3553302;2003;323
3553401;2003;230
3553500;2003;158
3553609;2003;178
3553658;2003;40
3553708;2003;784
3553807;2003;352
3553856;2003;102
3553906;2003;90
3553955;2003;187
3554003;2003;1.601
3554102;2003;3.914
3554201;2003;80
3554300;2003;338
3554409;2003;126
3554508;2003;483
3554607;2003;40
3554656;2003;17
3554706;2003;96
3554755;2003;15
3554805;2003;455
3554904;2003;50
3554953;2003;45
3555000;2003;862
3555109;2003;126
3555208;2003;11
3555307;2003;19
3555356;2003;79
3555406;2003;1.351
3555505;2003;52
3555604;2003;108
3555703;2003;15
3555802;2003;123
3555901;2003;11
3556008;2003;140
3556107;2003;112
3556206;2003;1.151
3556305;2003;254
3556354;2003;79
3556404;2003;560
3556453;2003;758
3556503;2003;1.684
3556602;2003;140
3556701;2003;743
3556800;2003;260
3556909;2003;71
3556958;2003;24
3557006;2003;1.655
3557105;2003;887
3557154;2003;15
3557204;2003;192
3557303;2003;105
3500000;2002;1.221
3500105;2002;404
3500204;2002;31
3500303;2002;497
3500402;2002;78
3500501;2002;225
3500550;2002;98
3500600;2002;22
3500709;2002;552
3500758;2002;74
3500808;2002;33
3500907;2002;47
3501004;2002;238
3501103;2002;41
3501152;2002;311
3501202;2002;36
3501301;2002;369
3501400;2002;53
3501509;2002;26
3501608;2002;2.632
3501707;2002;485
3501806;2002;64
3501905;2002;817
3502002;2002;52
3502101;2002;744
3502200;2002;387
3502309;2002;85
3502408;2002;46
3502507;2002;497
3502606;2002;62
3502705;2002;535
3502754;2002;311
3502804;2002;2.215
3502903;2002;343
3503000;2002;46
3503109;2002;100
3503158;2002;26
3503208;2002;2.301
3503307;2002;1.475
3503356;2002;19
3503406;2002;99
3503505;2002;67
3503604;2002;204
3503703;2002;104
3503802;2002;555
3503901;2002;1.272
3503950;2002;24
3504008;2002;1.157
3504107;2002;2.025
3504206;2002;181
3504305;2002;68
3504404;2002;145
3504503;2002;1.206
3504602;2002;157
3504701;2002;13
3504800;2002;75
3504909;2002;171
3505005;2002;35
3505104;2002;94
3505203;2002;415
3505302;2002;456
3505351;2002;92
3505401;2002;152
3505500;2002;1.441
3505609;2002;471
3505708;2002;5.252
3505807;2002;349
3505906;2002;704
3506003;2002;4.842
3506102;2002;1.032
3506201;2002;30
3506300;2002;161
3506359;2002;820
3506409;2002;70
3506508;2002;1.294
3506607;2002;456
3506706;2002;236
3506805;2002;140
3506904;2002;123
3507001;2002;610
3507100;2002;277
3507159;2002;99
3507209;2002;4
3507308;2002;66
3507407;2002;183
3507456;2002;33
3507506;2002;1.785
3507605;2002;2.170
3507704;2002;45
3507753;2002;28
3507803;2002;261
3507902;2002;294
3508009;2002;448
3508108;2002;199
3508207;2002;53
3508306;2002;79
3508405;2002;661
3508504;2002;1.244
3508603;2002;451
3508702;2002;301
3508801;2002;207
3508900;2002;41
3509007;2002;1.268
3509106;2002;71
3509205;2002;1.075
3509254;2002;577
3509304;2002;139
3509403;2002;358
3509452;2002;94
3509502;2002;14.054
3509601;2002;1.139
3509700;2002;921
3509809;2002;63
3509908;2002;237
3509957;2002;64
3510005;2002;396
3510104;2002;26
3510153;2002;103
3510203;2002;928
3510302;2002;277
3510401;2002;737
3510500;2002;1.464
3510609;2002;6.719
3510708;2002;158
3510807;2002;396
3510906;2002;33
3511003;2002;240
3511102;2002;1.266
3511201;2002;85
3511300;2002;70
3511409;2002;279
3511508;2002;419
3511607;2002;161
3511706;2002;188
3511904;2002;77
3512001;2002;245
3512100;2002;99
3512209;2002;450
3512308;2002;233
3512407;2002;285
3512506;2002;39
3512605;2002;75
3512704;2002;31
3512803;2002;822
3512902;2002;88
3513009;2002;3.415
3513108;2002;451
3513207;2002;103
3513306;2002;25
3513405;2002;1.199
3513504;2002;2.154
3513603;2002;384
3513702;2002;391
3513801;2002;7.518
3513850;2002;16
3513900;2002;171
3514007;2002;120
3514106;2002;363
3514205;2002;21
3514304;2002;105
3514403;2002;489
3514502;2002;183
3514601;2002;89
3514700;2002;94
3514809;2002;338
3514908;2002;232
3514924;2002;30
3514957;2002;28
3515004;2002;4.579
3515103;2002;1.066
3515129;2002;37
3515152;2002;197
3515186;2002;572
3515194;2002;60
3515202;2002;119
3515301;2002;30
3515350;2002;159
3515400;2002;198
3515509;2002;744
3515608;2002;45
3515657;2002;18
3515707;2002;3.027
3515806;2002;24
3515905;2002;30
3516002;2002;159
3516101;2002;44
3516200;2002;5.052
3516309;2002;2.998
3516408;2002;2.227
3516507;2002;26
3516606;2002;82
3516705;2002;653
3516804;2002;54
3516853;2002;68
3516903;2002;114
3517000;2002;143
3517109;2002;63
3517208;2002;133
3517307;2002;98
3517406;2002;536
3517505;2002;186
3517604;2002;435
3517703;2002;316
3517802;2002;113
3517901;2002;134
3518008;2002;22
3518107;2002;96
3518206;2002;365
3518305;2002;440
3518404;2002;1.705
3518503;2002;136
3518602;2002;521
3518701;2002;5.004
3518800;2002;21.777
3518859;2002;96
3518909;2002;65
3519006;2002;111
3519055;2002;156
3519071;2002;2.639
3519105;2002;121
3519204;2002;73
3519253;2002;53
3519303;2002;450
3519402;2002;97
3519501;2002;82
3519600;2002;661
3519709;2002;1.352
3519808;2002;115
3519907;2002;86
3520004;2002;350
3520103;2002;376
3520202;2002;143
3520301;2002;525
3520400;2002;448
3520426;2002;111
3520442;2002;261
3520509;2002;2.574
3520608;2002;62
3520707;2002;41
3520806;2002;39
3520905;2002;216
3521002;2002;302
3521101;2002;69
3521150;2002;37
3521200;2002;64
3521309;2002;224
3521408;2002;201
3521507;2002;93
3521606;2002;74
3521705;2002;330
3521804;2002;370
3521903;2002;170
3522000;2002;33
3522109;2002;1.381
3522158;2002;52
3522208;2002;3.597
3522307;2002;2.403
3522406;2002;1.770
3522505;2002;3.694
3522604;2002;846
3522653;2002;78
3522703;2002;483
3522802;2002;252
3522901;2002;166
3523008;2002;36
3523107;2002;5.943
3523206;2002;961
3523305;2002;175
3523404;2002;1.323
3523503;2002;318
3523602;2002;188
3523701;2002;86
3523800;2002;124
3523909;2002;2.447
3524006;2002;475
3524105;2002;591
3524204;2002;96
3524303;2002;1.030
3524402;2002;3.331
3524501;2002;55
3524600;2002;278
3524709;2002;578
3524808;2002;572
3524907;2002;69
3525003;2002;1.790
3525102;2002;484
3525201;2002;279
3525300;2002;1.651
3525409;2002;64
3525508;2002;151
3525607;2002;57
3525706;2002;417
3525805;2002;77
3525854;2002;33
3525904;2002;5.142
3526001;2002;225
3526100;2002;445
3526209;2002;564
3526308;2002;53
3526407;2002;353
3526506;2002;48
3526605;2002;91
3526704;2002;1.302
3526803;2002;912
3526902;2002;3.593
3527009;2002;64
3527108;2002;920
3527207;2002;1.267
3527256;2002;23
3527306;2002;425
3527405;2002;255
3527504;2002;45
3527603;2002;149
3527702;2002;59
3527801;2002;67
3527900;2002;52
3528007;2002;273
3528106;2002;54
3528205;2002;40
3528304;2002;33
3528403;2002;685
3528502;2002;1.118
3528601;2002;105
3528700;2002;49
3528809;2002;198
3528858;2002;27
3528908;2002;46
3529005;2002;2.877
3529104;2002;27
3529203;2002;306
3529302;2002;1.092
3529401;2002;6.717
3529500;2002;38
3529609;2002;54
3529658;2002;27
3529708;2002;317
3529807;2002;170
3529906;2002;495
3530003;2002;27
3530102;2002;294
3530201;2002;226
3530300;2002;644
3530409;2002;48
3530508;2002;983
3530607;2002;5.957
3530706;2002;1.944
3530805;2002;1.189
3530904;2002;50
3531001;2002;17
3531100;2002;593
3531209;2002;62
3531308;2002;560
3531407;2002;215
3531506;2002;267
3531605;2002;53
3531704;2002;49
3531803;2002;826
3531902;2002;463
3532009;2002;186
3532058;2002;54
3532108;2002;34
3532157;2002;50
3532207;2002;68
3532306;2002;89
3532405;2002;235
3532504;2002;66
3532603;2002;99
3532702;2002;37
3532801;2002;56
3532827;2002;159
3532843;2002;18
3532868;2002;12
3532900;2002;108
3533007;2002;252
3533106;2002;19
3533205;2002;24
3533254;2002;49
3533304;2002;19
3533403;2002;654
3533502;2002;402
3533601;2002;86
3533700;2002;58
3533809;2002;32
3533908;2002;633
3534005;2002;58
3534104;2002;84
3534203;2002;59
3534302;2002;621
3534401;2002;11.832
3534500;2002;16
3534609;2002;352
3534708;2002;1.583
3534757;2002;70
3534807;2002;109
3534906;2002;139
3535002;2002;91
3535101;2002;132
3535200;2002;117
3535309;2002;293
3535408;2002;232
3535507;2002;619
3535606;2002;272
3535705;2002;63
3535804;2002;258
3535903;2002;46
3536000;2002;122
3536109;2002;97
3536208;2002;323
3536257;2002;29
3536307;2002;188
3536406;2002;89
3536505;2002;1.001
3536570;2002;24
3536604;2002;112
3536703;2002;567
3536802;2002;62
3536901;2002;29
3537008;2002;246
3537107;2002;541
3537156;2002;26
3537206;2002;155
3537305;2002;720
3537404;2002;311
3537503;2002;72
3537602;2002;1.171
3537701;2002;59
3537800;2002;774
3537909;2002;505
3538006;2002;2.188
3538105;2002;166
3538204;2002;124
3538303;2002;49
3538501;2002;203
3538600;2002;397
3538709;2002;5.194
3538808;2002;473
3538907;2002;280
3539004;2002;124
3539103;2002;216
3539202;2002;315
3539301;2002;864
3539400;2002;166
3539509;2002;570
3539608;2002;56
3539707;2002;51
3539806;2002;1.801
3539905;2002;46
3540002;2002;234
3540101;2002;35
3540200;2002;639
3540259;2002;50
3540309;2002;27
3540408;2002;38
3540507;2002;82
3540606;2002;730
3540705;2002;719
3540754;2002;282
3540804;2002;168
3540853;2002;21
3540903;2002;225
3541000;2002;3.600
3541059;2002;75
3541109;2002;54
3541208;2002;174
3541307;2002;687
3541406;2002;2.795
3541505;2002;474
3541604;2002;517
3541653;2002;28
3541703;2002;155
3541802;2002;42
3541901;2002;169
3542008;2002;68
3542107;2002;131
3542206;2002;444
3542305;2002;49
3542404;2002;223
3542503;2002;66
3542602;2002;1.082
3542701;2002;122
3542800;2002;77
3542909;2002;172
3543006;2002;503
3543105;2002;72
3543204;2002;70
3543238;2002;28
3543253;2002;104
3543303;2002;1.735
3543402;2002;7.939
3543501;2002;107
3543600;2002;54
3543709;2002;176
3543808;2002;115
3543907;2002;2.262
3544004;2002;420
3544103;2002;679
3544202;2002;101
3544251;2002;356
3544301;2002;131
3544400;2002;19
3544509;2002;27
3544608;2002;43
3544707;2002;34
3544806;2002;78
3544905;2002;106
3545001;2002;265
3545100;2002;74
3545159;2002;63
3545209;2002;1.462
3545308;2002;621
3545407;2002;159
3545506;2002;55
3545605;2002;192
3545704;2002;53
3545803;2002;2.257
3546009;2002;201
3546108;2002;13
3546207;2002;39
3546256;2002;29
3546306;2002;438
3546405;2002;597
3546504;2002;88
3546603;2002;321
3546702;2002;281
3546801;2002;877
3546900;2002;149
3547007;2002;66
3547106;2002;33
3547205;2002;7
3547304;2002;1.366
3547403;2002;34
3547502;2002;267
3547601;2002;289
3547650;2002;14
3547700;2002;272
3547809;2002;9.174
3547908;2002;87
3548005;2002;321
3548054;2002;78
3548104;2002;71
3548203;2002;110
3548302;2002;27
3548401;2002;59
3548500;2002;5.449
3548609;2002;142
3548708;2002;11.505
3548807;2002;1.594
3548906;2002;2.780
3549003;2002;39
3549102;2002;1.072
3549201;2002;27
3549250;2002;14
3549300;2002;22
3549409;2002;670
3549508;2002;172
3549607;2002;76
3549706;2002;709
3549805;2002;4.889
3549904;2002;9.116
3549953;2002;202
3550001;2002;138
3550100;2002;611
3550209;2002;527
3550308;2002;185.417
3550407;2002;377
3550506;2002;124
3550605;2002;1.177
3550704;2002;1.320
3550803;2002;180
3550902;2002;211
3551009;2002;5.366
3551108;2002;130
3551207;2002;54
3551306;2002;13
3551405;2002;138
3551504;2002;641
3551603;2002;334
3551702;2002;1.505
3551801;2002;281
3551900;2002;208
3552007;2002;101
3552106;2002;448
3552205;2002;8.180
3552304;2002;123
3552403;2002;3.370
3552502;2002;4.730
3552551;2002;56
3552601;2002;111
3552700;2002;247
3552809;2002;4.809
3552908;2002;72
3553005;2002;139
3553104;2002;85
3553203;2002;80
3553302;2002;369
3553401;2002;245
3553500;2002;184
3553609;2002;143
3553658;2002;39
3553708;2002;764
3553807;2002;380
3553856;2002;115
3553906;2002;87
3553955;2002;165
3554003;2002;1.628
3554102;2002;3.945
3554201;2002;93
3554300;2002;337
3554409;2002;101
3554508;2002;472
3554607;2002;42
3554656;2002;22
3554706;2002;74
3554755;2002;18
3554805;2002;482
3554904;2002;50
3554953;2002;60
3555000;2002;850
3555109;2002;121
3555208;2002;16
3555307;2002;12
3555356;2002;68
3555406;2002;1.384
3555505;2002;55
3555604;2002;96
3555703;2002;21
3555802;2002;116
3555901;2002;11
3556008;2002;138
3556107;2002;114
3556206;2002;1.209
3556305;2002;299
3556354;2002;87
3556404;2002;579
3556453;2002;711
3556503;2002;1.651
3556602;2002;159
3556701;2002;756
3556800;2002;238
3556909;2002;57
3556958;2002;23
3557006;2002;1.791
3557105;2002;943
3557154;2002;24
3557204;2002;171
3557303;2002;120
3500000;2001;1.303
3500105;2001;398
3500204;2001;46
3500303;2001;499
3500402;2001;84
3500501;2001;261
3500550;2001;75
3500600;2001;25
3500709;2001;578
3500758;2001;66
3500808;2001;42
3500907;2001;49
3501004;2001;253
3501103;2001;47
3501152;2001;291
3501202;2001;33
3501301;2001;352
3501400;2001;64
3501509;2001;51
3501608;2001;2.631
3501707;2001;500
3501806;2001;72
3501905;2001;893
3502002;2001;45
3502101;2001;736
3502200;2001;371
3502309;2001;57
3502408;2001;49
3502507;2001;481
3502606;2001;64
3502705;2001;544
3502754;2001;264
3502804;2001;2.224
3502903;2001;337
3503000;2001;58
3503109;2001;121
3503158;2001;47
3503208;2001;2.334
3503307;2001;1.477
3503356;2001;27
3503406;2001;77
3503505;2001;60
3503604;2001;196
3503703;2001;95
3503802;2001;611
3503901;2001;1.280
3503950;2001;24
3504008;2001;1.266
3504107;2001;1.982
3504206;2001;191
3504305;2001;62
3504404;2001;152
3504503;2001;1.209
3504602;2001;166
3504701;2001;17
3504800;2001;91
3504909;2001;168
3505005;2001;51
3505104;2001;86
3505203;2001;435
3505302;2001;447
3505351;2001;97
3505401;2001;154
3505500;2001;1.432
3505609;2001;497
3505708;2001;5.364
3505807;2001;352
3505906;2001;778
3506003;2001;4.972
3506102;2001;1.095
3506201;2001;27
3506300;2001;165
3506359;2001;683
3506409;2001;72
3506508;2001;1.275
3506607;2001;474
3506706;2001;227
3506805;2001;141
3506904;2001;144
3507001;2001;628
3507100;2001;275
3507159;2001;62
3507209;2001;11
3507308;2001;48
3507407;2001;180
3507456;2001;33
3507506;2001;1.684
3507605;2001;2.155
3507704;2001;49
3507753;2001;37
3507803;2001;274
3507902;2001;313
3508009;2001;344
3508108;2001;178
3508207;2001;44
3508306;2001;79
3508405;2001;727
3508504;2001;1.300
3508603;2001;494
3508702;2001;347
3508801;2001;234
3508900;2001;62
3509007;2001;1.241
3509106;2001;49
3509205;2001;1.148
3509254;2001;638
3509304;2001;128
3509403;2001;397
3509452;2001;95
3509502;2001;14.609
3509601;2001;1.196
3509700;2001;1.005
3509809;2001;57
3509908;2001;239
3509957;2001;82
3510005;2001;423
3510104;2001;32
3510153;2001;94
3510203;2001;994
3510302;2001;303
3510401;2001;728
3510500;2001;1.494
3510609;2001;6.945
3510708;2001;160
3510807;2001;346
3510906;2001;45
3511003;2001;216
3511102;2001;1.356
3511201;2001;85
3511300;2001;70
3511409;2001;244
3511508;2001;476
3511607;2001;218
3511706;2001;204
3511904;2001;88
3512001;2001;224
3512100;2001;88
3512209;2001;450
3512308;2001;240
3512407;2001;279
3512506;2001;54
3512605;2001;66
3512704;2001;60
3512803;2001;806
3512902;2001;57
3513009;2001;3.430
3513108;2001;435
3513207;2001;109
3513306;2001;36
3513405;2001;1.144
3513504;2001;2.241
3513603;2001;391
3513702;2001;378
3513801;2001;7.690
3513850;2001;19
3513900;2001;151
3514007;2001;117
3514106;2001;330
3514205;2001;18
3514304;2001;120
3514403;2001;513
3514502;2001;184
3514601;2001;112
3514700;2001;113
3514809;2001;316
3514908;2001;232
3514924;2001;25
3514957;2001;30
3515004;2001;4.634
3515103;2001;1.101
3515129;2001;45
3515152;2001;172
3515186;2001;611
3515194;2001;79
3515202;2001;115
3515301;2001;39
3515350;2001;172
3515400;2001;217
3515509;2001;829
3515608;2001;56
3515657;2001;11
3515707;2001;3.052
3515806;2001;26
3515905;2001;35
3516002;2001;150
3516101;2001;50
3516200;2001;5.158
3516309;2001;2.832
3516408;2001;2.180
3516507;2001;20
3516606;2001;108
3516705;2001;677
3516804;2001;43
3516853;2001;57
3516903;2001;95
3517000;2001;124
3517109;2001;58
3517208;2001;169
3517307;2001;106
3517406;2001;507
3517505;2001;170
3517604;2001;423
3517703;2001;330
3517802;2001;114
3517901;2001;129
3518008;2001;24
3518107;2001;116
3518206;2001;423
3518305;2001;474
3518404;2001;1.719
3518503;2001;179
3518602;2001;597
3518701;2001;5.399
3518800;2001;22.027
3518859;2001;109
3518909;2001;60
3519006;2001;121
3519055;2001;170
3519071;2001;2.746
3519105;2001;123
3519204;2001;82
3519253;2001;71
3519303;2001;464
3519402;2001;109
3519501;2001;88
3519600;2001;614
3519709;2001;1.249
3519808;2001;118
3519907;2001;105
3520004;2001;350
3520103;2001;364
3520202;2001;170
3520301;2001;539
3520400;2001;473
3520426;2001;90
3520442;2001;294
3520509;2001;2.484
3520608;2001;57
3520707;2001;61
3520806;2001;37
3520905;2001;207
3521002;2001;294
3521101;2001;67
3521150;2001;49
3521200;2001;68
3521309;2001;209
3521408;2001;209
3521507;2001;80
3521606;2001;77
3521705;2001;334
3521804;2001;361
3521903;2001;144
3522000;2001;25
3522109;2001;1.345
3522158;2001;59
3522208;2001;3.693
3522307;2001;2.427
3522406;2001;1.984
3522505;2001;3.718
3522604;2001;862
3522653;2001;90
3522703;2001;521
3522802;2001;244
3522901;2001;145
3523008;2001;34
3523107;2001;6.008
3523206;2001;941
3523305;2001;200
3523404;2001;1.321
3523503;2001;312
3523602;2001;215
3523701;2001;86
3523800;2001;95
3523909;2001;2.428
3524006;2001;456
3524105;2001;569
3524204;2001;80
3524303;2001;1.025
3524402;2001;3.414
3524501;2001;59
3524600;2001;301
3524709;2001;542
3524808;2001;575
3524907;2001;65
3525003;2001;2.030
3525102;2001;493
3525201;2001;292
3525300;2001;1.722
3525409;2001;45
3525508;2001;151
3525607;2001;46
3525706;2001;432
3525805;2001;98
3525854;2001;29
3525904;2001;5.014
3526001;2001;198
3526100;2001;445
3526209;2001;600
3526308;2001;67
3526407;2001;337
3526506;2001;59
3526605;2001;101
3526704;2001;1.319
3526803;2001;921
3526902;2001;3.827
3527009;2001;61
3527108;2001;943
3527207;2001;1.322
3527256;2001;25
3527306;2001;399
3527405;2001;257
3527504;2001;43
3527603;2001;132
3527702;2001;51
3527801;2001;63
3527900;2001;31
3528007;2001;281
3528106;2001;63
3528205;2001;32
3528304;2001;33
3528403;2001;770
3528502;2001;1.157
3528601;2001;103
3528700;2001;60
3528809;2001;193
3528858;2001;26
3528908;2001;43
3529005;2001;2.892
3529104;2001;34
3529203;2001;326
3529302;2001;1.046
3529401;2001;7.017
3529500;2001;35
3529609;2001;47
3529658;2001;28
3529708;2001;333
3529807;2001;172
3529906;2001;518
3530003;2001;32
3530102;2001;308
3530201;2001;216
3530300;2001;611
3530409;2001;41
3530508;2001;1.064
3530607;2001;6.317
3530706;2001;1.929
3530805;2001;1.093
3530904;2001;57
3531001;2001;24
3531100;2001;706
3531209;2001;70
3531308;2001;585
3531407;2001;210
3531506;2001;314
3531605;2001;44
3531704;2001;51
3531803;2001;769
3531902;2001;474
3532009;2001;207
3532058;2001;55
3532108;2001;53
3532157;2001;41
3532207;2001;77
3532306;2001;90
3532405;2001;251
3532504;2001;86
3532603;2001;114
3532702;2001;45
3532801;2001;53
3532827;2001;179
3532843;2001;26
3532868;2001;9
3532900;2001;100
3533007;2001;249
3533106;2001;27
3533205;2001;28
3533254;2001;32
3533304;2001;40
3533403;2001;700
3533502;2001;488
3533601;2001;76
3533700;2001;96
3533809;2001;49
3533908;2001;649
3534005;2001;54
3534104;2001;91
3534203;2001;64
3534302;2001;600
3534401;2001;12.053
3534500;2001;15
3534609;2001;390
3534708;2001;1.443
3534757;2001;102
3534807;2001;107
3534906;2001;150
3535002;2001;90
3535101;2001;159
3535200;2001;131
3535309;2001;257
3535408;2001;255
3535507;2001;672
3535606;2001;262
3535705;2001;53
3535804;2001;296
3535903;2001;42
3536000;2001;116
3536109;2001;87
3536208;2001;318
3536257;2001;19
3536307;2001;191
3536406;2001;82
3536505;2001;1.013
3536570;2001;29
3536604;2001;132
3536703;2001;559
3536802;2001;75
3536901;2001;33
3537008;2001;281
3537107;2001;535
3537156;2001;41
3537206;2001;168
3537305;2001;765
3537404;2001;370
3537503;2001;86
3537602;2001;1.228
3537701;2001;67
3537800;2001;890
3537909;2001;505
3538006;2001;2.323
3538105;2001;136
3538204;2001;140
3538303;2001;47
3538501;2001;186
3538600;2001;376
3538709;2001;5.248
3538808;2001;472
3538907;2001;289
3539004;2001;98
3539103;2001;244
3539202;2001;367
3539301;2001;930
3539400;2001;148
3539509;2001;636
3539608;2001;68
3539707;2001;43
3539806;2001;1.766
3539905;2001;45
3540002;2001;271
3540101;2001;32
3540200;2001;659
3540259;2001;60
3540309;2001;32
3540408;2001;60
3540507;2001;93
3540606;2001;745
3540705;2001;725
3540754;2001;262
3540804;2001;165
3540853;2001;23
3540903;2001;197
3541000;2001;3.687
3541059;2001;99
3541109;2001;52
3541208;2001;173
3541307;2001;671
3541406;2001;2.914
3541505;2001;540
3541604;2001;517
3541653;2001;43
3541703;2001;141
3541802;2001;41
3541901;2001;156
3542008;2001;68
3542107;2001;130
3542206;2001;443
3542305;2001;56
3542404;2001;234
3542503;2001;72
3542602;2001;1.087
3542701;2001;108
3542800;2001;59
3542909;2001;191
3543006;2001;524
3543105;2001;65
3543204;2001;44
3543238;2001;36
3543253;2001;123
3543303;2001;1.835
3543402;2001;7.755
3543501;2001;115
3543600;2001;42
3543709;2001;165
3543808;2001;107
3543907;2001;2.349
3544004;2001;385
3544103;2001;679
3544202;2001;97
3544251;2001;394
3544301;2001;129
3544400;2001;18
3544509;2001;33
3544608;2001;55
3544707;2001;32
3544806;2001;70
3544905;2001;126
3545001;2001;291
3545100;2001;65
3545159;2001;62
3545209;2001;1.480
3545308;2001;655
3545407;2001;138
3545506;2001;59
3545605;2001;211
3545704;2001;68
3545803;2001;2.289
3546009;2001;203
3546108;2001;29
3546207;2001;33
3546256;2001;28
3546306;2001;425
3546405;2001;704
3546504;2001;81
3546603;2001;365
3546702;2001;284
3546801;2001;912
3546900;2001;129
3547007;2001;80
3547106;2001;42
3547205;2001;15
3547304;2001;1.334
3547403;2001;20
3547502;2001;344
3547601;2001;312
3547650;2001;10
3547700;2001;284
3547809;2001;9.799
3547908;2001;97
3548005;2001;295
3548054;2001;82
3548104;2001;83
3548203;2001;107
3548302;2001;39
3548401;2001;65
3548500;2001;5.556
3548609;2001;142
3548708;2001;11.842
3548807;2001;1.644
3548906;2001;2.859
3549003;2001;35
3549102;2001;1.077
3549201;2001;43
3549250;2001;23
3549300;2001;20
3549409;2001;618
3549508;2001;146
3549607;2001;51
3549706;2001;760
3549805;2001;4.938
3549904;2001;9.560
3549953;2001;211
3550001;2001;155
3550100;2001;643
3550209;2001;580
3550308;2001;190.721
3550407;2001;455
3550506;2001;107
3550605;2001;1.173
3550704;2001;1.302
3550803;2001;183
3550902;2001;204
3551009;2001;5.186
3551108;2001;137
3551207;2001;54
3551306;2001;20
3551405;2001;156
3551504;2001;615
3551603;2001;348
3551702;2001;1.528
3551801;2001;290
3551900;2001;213
3552007;2001;75
3552106;2001;467
3552205;2001;8.310
3552304;2001;98
3552403;2001;3.220
3552502;2001;4.560
3552551;2001;35
3552601;2001;121
3552700;2001;248
3552809;2001;4.879
3552908;2001;93
3553005;2001;136
3553104;2001;73
3553203;2001;73
3553302;2001;337
3553401;2001;258
3553500;2001;169
3553609;2001;195
3553658;2001;38
3553708;2001;772
3553807;2001;361
3553856;2001;105
3553906;2001;115
3553955;2001;169
3554003;2001;1.699
3554102;2001;4.033
3554201;2001;104
3554300;2001;395
3554409;2001;93
3554508;2001;495
3554607;2001;24
3554656;2001;28
3554706;2001;107
3554755;2001;23
3554805;2001;513
3554904;2001;57
3554953;2001;52
3555000;2001;842
3555109;2001;142
3555208;2001;17
3555307;2001;26
3555356;2001;94
3555406;2001;1.361
3555505;2001;61
3555604;2001;92
3555703;2001;23
3555802;2001;107
3555901;2001;13
3556008;2001;147
3556107;2001;127
3556206;2001;1.147
3556305;2001;264
3556354;2001;87
3556404;2001;599
3556453;2001;693
3556503;2001;1.637
3556602;2001;170
3556701;2001;793
3556800;2001;248
3556909;2001;65
3556958;2001;23
3557006;2001;1.685
3557105;2001;976
3557154;2001;24
3557204;2001;225
3557303;2001;131
3500000;2000;1.868
3500105;2000;430
3500204;2000;56
3500303;2000;558
3500402;2000;81
3500501;2000;261
3500550;2000;69
3500600;2000;19
3500709;2000;591
3500758;2000;49
3500808;2000;36
3500907;2000;53
3501004;2000;253
3501103;2000;46
3501152;2000;315
3501202;2000;36
3501301;2000;385
3501400;2000;48
3501509;2000;62
3501608;2000;2.756
3501707;2000;519
3501806;2000;67
3501905;2000;908
3502002;2000;42
3502101;2000;789
3502200;2000;386
3502309;2000;71
3502408;2000;68
3502507;2000;512
3502606;2000;79
3502705;2000;637
3502754;2000;239
3502804;2000;2.535
3502903;2000;433
3503000;2000;61
3503109;2000;118
3503158;2000;48
3503208;2000;2.576
3503307;2000;1.540
3503356;2000;29
3503406;2000;101
3503505;2000;66
3503604;2000;231
3503703;2000;121
3503802;2000;663
3503901;2000;1.415
3503950;2000;20
3504008;2000;1.311
3504107;2000;2.121
3504206;2000;211
3504305;2000;76
3504404;2000;173
3504503;2000;1.330
3504602;2000;193
3504701;2000;14
3504800;2000;82
3504909;2000;176
3505005;2000;40
3505104;2000;111
3505203;2000;475
3505302;2000;528
3505351;2000;109
3505401;2000;147
3505500;2000;1.547
3505609;2000;521
3505708;2000;5.915
3505807;2000;370
3505906;2000;832
3506003;2000;5.301
3506102;2000;1.141
